,X,Y,name,brand,operator,fuel_diesel,fuel_95,fuel_98,fuel_e10,fuel_gpl,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
825,1.9542490252377,48.7736858830786,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,78208.0,Élancourt,fuel,,Station de carburant,POINT (1.9542490252377 48.7736858830786),7486
825,1.9542490252377,48.7736858830786,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,78208.0,Élancourt,fuel,,Station de carburant,POINT (1.9542490252377 48.7736858830786),7611
826,2.53739720303581,48.6800410450526,Cora,Cora,Cora,yes,,yes,yes,yes,91514.0,Quincy-sous-Sénart,fuel,,Station de carburant,POINT (2.53739720303581 48.6800410450526),15559
826,2.53739720303581,48.6800410450526,Cora,Cora,Cora,yes,,yes,yes,yes,91514.0,Quincy-sous-Sénart,fuel,,Station de carburant,POINT (2.53739720303581 48.6800410450526),15560
826,2.53739720303581,48.6800410450526,Cora,Cora,Cora,yes,,yes,yes,yes,91514.0,Quincy-sous-Sénart,fuel,,Station de carburant,POINT (2.53739720303581 48.6800410450526),15685
826,2.53739720303581,48.6800410450526,Cora,Cora,Cora,yes,,yes,yes,yes,91514.0,Quincy-sous-Sénart,fuel,,Station de carburant,POINT (2.53739720303581 48.6800410450526),15686
826,2.53739720303581,48.6800410450526,Cora,Cora,Cora,yes,,yes,yes,yes,91514.0,Quincy-sous-Sénart,fuel,,Station de carburant,POINT (2.53739720303581 48.6800410450526),15811
827,2.69897036189227,48.281413263846,Intermarché Hyper,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.69897036189227 48.281413263846),17871
827,2.69897036189227,48.281413263846,Intermarché Hyper,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.69897036189227 48.281413263846),17872
827,2.69897036189227,48.281413263846,Intermarché Hyper,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.69897036189227 48.281413263846),17997
827,2.69897036189227,48.281413263846,Intermarché Hyper,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.69897036189227 48.281413263846),17998
827,2.69897036189227,48.281413263846,Intermarché Hyper,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.69897036189227 48.281413263846),18124
828,2.27121301219811,48.8119653405811,BP,BP,BP,yes,,yes,yes,,92023.0,Clamart,fuel,,Station de carburant,POINT (2.27121301219811 48.8119653405811),11765
828,2.27121301219811,48.8119653405811,BP,BP,BP,yes,,yes,yes,,92023.0,Clamart,fuel,,Station de carburant,POINT (2.27121301219811 48.8119653405811),11890
828,2.27121301219811,48.8119653405811,BP,BP,BP,yes,,yes,yes,,92023.0,Clamart,fuel,,Station de carburant,POINT (2.27121301219811 48.8119653405811),11891
828,2.27121301219811,48.8119653405811,BP,BP,BP,yes,,yes,yes,,92023.0,Clamart,fuel,,Station de carburant,POINT (2.27121301219811 48.8119653405811),12016
828,2.27121301219811,48.8119653405811,BP,BP,BP,yes,,yes,yes,,92023.0,Clamart,fuel,,Station de carburant,POINT (2.27121301219811 48.8119653405811),12017
829,2.26220318404923,48.7093739804538,Avia Xpress,Avia,,yes,,yes,yes,,91136.0,Champlan,fuel,,Station de carburant,POINT (2.26220318404923 48.7093739804538),11650
829,2.26220318404923,48.7093739804538,Avia Xpress,Avia,,yes,,yes,yes,,91136.0,Champlan,fuel,,Station de carburant,POINT (2.26220318404923 48.7093739804538),11776
829,2.26220318404923,48.7093739804538,Avia Xpress,Avia,,yes,,yes,yes,,91136.0,Champlan,fuel,,Station de carburant,POINT (2.26220318404923 48.7093739804538),11777
829,2.26220318404923,48.7093739804538,Avia Xpress,Avia,,yes,,yes,yes,,91136.0,Champlan,fuel,,Station de carburant,POINT (2.26220318404923 48.7093739804538),11902
830,2.45239214002043,48.8804450877623,BP,BP,BP,yes,,yes,yes,yes,93053.0,Noisy-le-Sec,fuel,,Station de carburant,POINT (2.45239214002043 48.8804450877623),14277
830,2.45239214002043,48.8804450877623,BP,BP,BP,yes,,yes,yes,yes,93053.0,Noisy-le-Sec,fuel,,Station de carburant,POINT (2.45239214002043 48.8804450877623),14403
830,2.45239214002043,48.8804450877623,BP,BP,BP,yes,,yes,yes,yes,93053.0,Noisy-le-Sec,fuel,,Station de carburant,POINT (2.45239214002043 48.8804450877623),14404
830,2.45239214002043,48.8804450877623,BP,BP,BP,yes,,yes,yes,yes,93053.0,Noisy-le-Sec,fuel,,Station de carburant,POINT (2.45239214002043 48.8804450877623),14529
830,2.45239214002043,48.8804450877623,BP,BP,BP,yes,,yes,yes,yes,93053.0,Noisy-le-Sec,fuel,,Station de carburant,POINT (2.45239214002043 48.8804450877623),14530
831,2.71352120000852,48.2678861999106,Casino,Casino,,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.71352120000852 48.2678861999106),17999
831,2.71352120000852,48.2678861999106,Casino,Casino,,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.71352120000852 48.2678861999106),18125
831,2.71352120000852,48.2678861999106,Casino,Casino,,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.71352120000852 48.2678861999106),18126
831,2.71352120000852,48.2678861999106,Casino,Casino,,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.71352120000852 48.2678861999106),18251
831,2.71352120000852,48.2678861999106,Casino,Casino,,yes,,yes,yes,,77333.0,Nemours,fuel,,Station de carburant,POINT (2.71352120000852 48.2678861999106),18252
832,3.13953465048892,48.4760576720642,Casino carburant,Casino,,yes,,yes,yes,,77159.0,Donnemarie-Dontilly,fuel,,Station de carburant,POINT (3.13953465048892 48.4760576720642),24024
832,3.13953465048892,48.4760576720642,Casino carburant,Casino,,yes,,yes,yes,,77159.0,Donnemarie-Dontilly,fuel,,Station de carburant,POINT (3.13953465048892 48.4760576720642),24025
832,3.13953465048892,48.4760576720642,Casino carburant,Casino,,yes,,yes,yes,,77159.0,Donnemarie-Dontilly,fuel,,Station de carburant,POINT (3.13953465048892 48.4760576720642),24150
832,3.13953465048892,48.4760576720642,Casino carburant,Casino,,yes,,yes,yes,,77159.0,Donnemarie-Dontilly,fuel,,Station de carburant,POINT (3.13953465048892 48.4760576720642),24151
832,3.13953465048892,48.4760576720642,Casino carburant,Casino,,yes,,yes,yes,,77159.0,Donnemarie-Dontilly,fuel,,Station de carburant,POINT (3.13953465048892 48.4760576720642),24276
833,2.14502665350686,48.6818954847197,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,,yes,,91275.0,Gometz-le-Châtel,fuel,,Station de carburant,POINT (2.14502665350686 48.6818954847197),10015
833,2.14502665350686,48.6818954847197,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,,yes,,91275.0,Gometz-le-Châtel,fuel,,Station de carburant,POINT (2.14502665350686 48.6818954847197),10141
833,2.14502665350686,48.6818954847197,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,,yes,,91275.0,Gometz-le-Châtel,fuel,,Station de carburant,POINT (2.14502665350686 48.6818954847197),10142
833,2.14502665350686,48.6818954847197,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,,yes,,91275.0,Gometz-le-Châtel,fuel,,Station de carburant,POINT (2.14502665350686 48.6818954847197),10267
833,2.14502665350686,48.6818954847197,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,,yes,,91275.0,Gometz-le-Châtel,fuel,,Station de carburant,POINT (2.14502665350686 48.6818954847197),10268
834,2.72333073325255,48.4165007472215,Esso,Esso,,yes,,yes,yes,,77014.0,Avon,fuel,,Station de carburant,POINT (2.72333073325255 48.4165007472215),18109
834,2.72333073325255,48.4165007472215,Esso,Esso,,yes,,yes,yes,,77014.0,Avon,fuel,,Station de carburant,POINT (2.72333073325255 48.4165007472215),18234
834,2.72333073325255,48.4165007472215,Esso,Esso,,yes,,yes,yes,,77014.0,Avon,fuel,,Station de carburant,POINT (2.72333073325255 48.4165007472215),18235
834,2.72333073325255,48.4165007472215,Esso,Esso,,yes,,yes,yes,,77014.0,Avon,fuel,,Station de carburant,POINT (2.72333073325255 48.4165007472215),18360
834,2.72333073325255,48.4165007472215,Esso,Esso,,yes,,yes,yes,,77014.0,Avon,fuel,,Station de carburant,POINT (2.72333073325255 48.4165007472215),18361
835,2.68774523920804,48.4079542871696,BP,BP,,yes,,yes,yes,yes,77186.0,Fontainebleau,fuel,,Station de carburant,POINT (2.68774523920804 48.4079542871696),17606
835,2.68774523920804,48.4079542871696,BP,BP,,yes,,yes,yes,yes,77186.0,Fontainebleau,fuel,,Station de carburant,POINT (2.68774523920804 48.4079542871696),17731
835,2.68774523920804,48.4079542871696,BP,BP,,yes,,yes,yes,yes,77186.0,Fontainebleau,fuel,,Station de carburant,POINT (2.68774523920804 48.4079542871696),17732
835,2.68774523920804,48.4079542871696,BP,BP,,yes,,yes,yes,yes,77186.0,Fontainebleau,fuel,,Station de carburant,POINT (2.68774523920804 48.4079542871696),17857
835,2.68774523920804,48.4079542871696,BP,BP,,yes,,yes,yes,yes,77186.0,Fontainebleau,fuel,,Station de carburant,POINT (2.68774523920804 48.4079542871696),17858
836,2.49281441170935,48.6195712976611,,Auchan,,yes,yes,yes,yes,,91553.0,Saint-Germain-lès-Corbeil,fuel,,Station de carburant,POINT (2.49281441170935 48.6195712976611),14936
836,2.49281441170935,48.6195712976611,,Auchan,,yes,yes,yes,yes,,91553.0,Saint-Germain-lès-Corbeil,fuel,,Station de carburant,POINT (2.49281441170935 48.6195712976611),14937
836,2.49281441170935,48.6195712976611,,Auchan,,yes,yes,yes,yes,,91553.0,Saint-Germain-lès-Corbeil,fuel,,Station de carburant,POINT (2.49281441170935 48.6195712976611),15062
836,2.49281441170935,48.6195712976611,,Auchan,,yes,yes,yes,yes,,91553.0,Saint-Germain-lès-Corbeil,fuel,,Station de carburant,POINT (2.49281441170935 48.6195712976611),15063
836,2.49281441170935,48.6195712976611,,Auchan,,yes,yes,yes,yes,,91553.0,Saint-Germain-lès-Corbeil,fuel,,Station de carburant,POINT (2.49281441170935 48.6195712976611),15188
837,2.61586169418837,48.533756115522,Intermarché,Intermarché,Intermarché,yes,,yes,yes,,77039.0,Boissise-la-Bertrand,fuel,,Station de carburant,POINT (2.61586169418837 48.533756115522),16584
837,2.61586169418837,48.533756115522,Intermarché,Intermarché,Intermarché,yes,,yes,yes,,77039.0,Boissise-la-Bertrand,fuel,,Station de carburant,POINT (2.61586169418837 48.533756115522),16709
837,2.61586169418837,48.533756115522,Intermarché,Intermarché,Intermarché,yes,,yes,yes,,77039.0,Boissise-la-Bertrand,fuel,,Station de carburant,POINT (2.61586169418837 48.533756115522),16710
837,2.61586169418837,48.533756115522,Intermarché,Intermarché,Intermarché,yes,,yes,yes,,77039.0,Boissise-la-Bertrand,fuel,,Station de carburant,POINT (2.61586169418837 48.533756115522),16835
837,2.61586169418837,48.533756115522,Intermarché,Intermarché,Intermarché,yes,,yes,yes,,77039.0,Boissise-la-Bertrand,fuel,,Station de carburant,POINT (2.61586169418837 48.533756115522),16836
838,2.68604287786066,48.3213008214849,Total Contact,Total,Total,yes,,yes,yes,,77216.0,Grez-sur-Loing,fuel,,Station de carburant,POINT (2.68604287786066 48.3213008214849),17615
838,2.68604287786066,48.3213008214849,Total Contact,Total,Total,yes,,yes,yes,,77216.0,Grez-sur-Loing,fuel,,Station de carburant,POINT (2.68604287786066 48.3213008214849),17741
838,2.68604287786066,48.3213008214849,Total Contact,Total,Total,yes,,yes,yes,,77216.0,Grez-sur-Loing,fuel,,Station de carburant,POINT (2.68604287786066 48.3213008214849),17742
838,2.68604287786066,48.3213008214849,Total Contact,Total,Total,yes,,yes,yes,,77216.0,Grez-sur-Loing,fuel,,Station de carburant,POINT (2.68604287786066 48.3213008214849),17867
838,2.68604287786066,48.3213008214849,Total Contact,Total,Total,yes,,yes,yes,,77216.0,Grez-sur-Loing,fuel,,Station de carburant,POINT (2.68604287786066 48.3213008214849),17868
839,2.43100414378717,48.9818475733239,Esso,Esso,,yes,,yes,yes,,95019.0,Arnouville,fuel,,Station de carburant,POINT (2.43100414378717 48.9818475733239),14014
839,2.43100414378717,48.9818475733239,Esso,Esso,,yes,,yes,yes,,95019.0,Arnouville,fuel,,Station de carburant,POINT (2.43100414378717 48.9818475733239),14139
839,2.43100414378717,48.9818475733239,Esso,Esso,,yes,,yes,yes,,95019.0,Arnouville,fuel,,Station de carburant,POINT (2.43100414378717 48.9818475733239),14140
839,2.43100414378717,48.9818475733239,Esso,Esso,,yes,,yes,yes,,95019.0,Arnouville,fuel,,Station de carburant,POINT (2.43100414378717 48.9818475733239),14266
840,2.41624227694496,48.8467973043625,Avia,Avia,,yes,,yes,yes,,94067.0,Saint-Mandé,fuel,,Station de carburant,POINT (2.41624227694496 48.8467973043625),13777
840,2.41624227694496,48.8467973043625,Avia,Avia,,yes,,yes,yes,,94067.0,Saint-Mandé,fuel,,Station de carburant,POINT (2.41624227694496 48.8467973043625),13902
840,2.41624227694496,48.8467973043625,Avia,Avia,,yes,,yes,yes,,94067.0,Saint-Mandé,fuel,,Station de carburant,POINT (2.41624227694496 48.8467973043625),13903
840,2.41624227694496,48.8467973043625,Avia,Avia,,yes,,yes,yes,,94067.0,Saint-Mandé,fuel,,Station de carburant,POINT (2.41624227694496 48.8467973043625),14029
841,2.66958875025201,48.5525338252572,Station Service Carrefour Market,Carrefour,,yes,yes,yes,,,77394.0,Rubelles,fuel,,Station de carburant,POINT (2.66958875025201 48.5525338252572),17338
841,2.66958875025201,48.5525338252572,Station Service Carrefour Market,Carrefour,,yes,yes,yes,,,77394.0,Rubelles,fuel,,Station de carburant,POINT (2.66958875025201 48.5525338252572),17463
841,2.66958875025201,48.5525338252572,Station Service Carrefour Market,Carrefour,,yes,yes,yes,,,77394.0,Rubelles,fuel,,Station de carburant,POINT (2.66958875025201 48.5525338252572),17464
841,2.66958875025201,48.5525338252572,Station Service Carrefour Market,Carrefour,,yes,yes,yes,,,77394.0,Rubelles,fuel,,Station de carburant,POINT (2.66958875025201 48.5525338252572),17589
841,2.66958875025201,48.5525338252572,Station Service Carrefour Market,Carrefour,,yes,yes,yes,,,77394.0,Rubelles,fuel,,Station de carburant,POINT (2.66958875025201 48.5525338252572),17590
842,2.90120669772924,48.2417282193333,Intermarché Contact,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,77261.0,Lorrez-le-Bocage-Préaux,fuel,,Station de carburant,POINT (2.90120669772924 48.2417282193333),20648
842,2.90120669772924,48.2417282193333,Intermarché Contact,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,77261.0,Lorrez-le-Bocage-Préaux,fuel,,Station de carburant,POINT (2.90120669772924 48.2417282193333),20774
842,2.90120669772924,48.2417282193333,Intermarché Contact,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,77261.0,Lorrez-le-Bocage-Préaux,fuel,,Station de carburant,POINT (2.90120669772924 48.2417282193333),20775
842,2.90120669772924,48.2417282193333,Intermarché Contact,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,77261.0,Lorrez-le-Bocage-Préaux,fuel,,Station de carburant,POINT (2.90120669772924 48.2417282193333),20900
842,2.90120669772924,48.2417282193333,Intermarché Contact,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,77261.0,Lorrez-le-Bocage-Préaux,fuel,,Station de carburant,POINT (2.90120669772924 48.2417282193333),20901
843,2.50632510635958,48.615671739575,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91573.0,Saint-Pierre-du-Perray,fuel,,Station de carburant,POINT (2.50632510635958 48.615671739575),15063
843,2.50632510635958,48.615671739575,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91573.0,Saint-Pierre-du-Perray,fuel,,Station de carburant,POINT (2.50632510635958 48.615671739575),15188
843,2.50632510635958,48.615671739575,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91573.0,Saint-Pierre-du-Perray,fuel,,Station de carburant,POINT (2.50632510635958 48.615671739575),15189
843,2.50632510635958,48.615671739575,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91573.0,Saint-Pierre-du-Perray,fuel,,Station de carburant,POINT (2.50632510635958 48.615671739575),15314
843,2.50632510635958,48.615671739575,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91573.0,Saint-Pierre-du-Perray,fuel,,Station de carburant,POINT (2.50632510635958 48.615671739575),15315
844,2.24901967466747,48.9237265743226,,BP,,yes,,yes,yes,,92025.0,Colombes,fuel,,Station de carburant,POINT (2.24901967466747 48.9237265743226),11500
844,2.24901967466747,48.9237265743226,,BP,,yes,,yes,yes,,92025.0,Colombes,fuel,,Station de carburant,POINT (2.24901967466747 48.9237265743226),11501
844,2.24901967466747,48.9237265743226,,BP,,yes,,yes,yes,,92025.0,Colombes,fuel,,Station de carburant,POINT (2.24901967466747 48.9237265743226),11626
844,2.24901967466747,48.9237265743226,,BP,,yes,,yes,yes,,92025.0,Colombes,fuel,,Station de carburant,POINT (2.24901967466747 48.9237265743226),11627
844,2.24901967466747,48.9237265743226,,BP,,yes,,yes,yes,,92025.0,Colombes,fuel,,Station de carburant,POINT (2.24901967466747 48.9237265743226),11752
845,2.35132018225331,49.0118429680039,C. C. Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.35132018225331 49.0118429680039),12876
845,2.35132018225331,49.0118429680039,C. C. Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.35132018225331 49.0118429680039),12877
845,2.35132018225331,49.0118429680039,C. C. Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.35132018225331 49.0118429680039),13002
845,2.35132018225331,49.0118429680039,C. C. Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.35132018225331 49.0118429680039),13003
845,2.35132018225331,49.0118429680039,C. C. Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.35132018225331 49.0118429680039),13128
845,2.35132018225331,49.0118429680039,C. C. Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.35132018225331 49.0118429680039),13129
846,2.67595155017,48.268675887177,Carrefour Market,Carrefour,,yes,yes,yes,,,77431.0,Saint-Pierre-lès-Nemours,fuel,,Station de carburant,POINT (2.67595155017 48.268675887177),17495
846,2.67595155017,48.268675887177,Carrefour Market,Carrefour,,yes,yes,yes,,,77431.0,Saint-Pierre-lès-Nemours,fuel,,Station de carburant,POINT (2.67595155017 48.268675887177),17621
846,2.67595155017,48.268675887177,Carrefour Market,Carrefour,,yes,yes,yes,,,77431.0,Saint-Pierre-lès-Nemours,fuel,,Station de carburant,POINT (2.67595155017 48.268675887177),17622
846,2.67595155017,48.268675887177,Carrefour Market,Carrefour,,yes,yes,yes,,,77431.0,Saint-Pierre-lès-Nemours,fuel,,Station de carburant,POINT (2.67595155017 48.268675887177),17747
846,2.67595155017,48.268675887177,Carrefour Market,Carrefour,,yes,yes,yes,,,77431.0,Saint-Pierre-lès-Nemours,fuel,,Station de carburant,POINT (2.67595155017 48.268675887177),17748
